 onset,duration,sample,trial_type,response_time,stim_file,serialpos,probepos,probe_word,resp_word,study_1,study_2,list,test,answer,experiment,session,subject
617.301,0.275,348431,STUDY_ORIENT,n/a,n/a,6,6,CHEEK,PASS,TOAD,CHEEK,5,"[0, 0, 0]",-999,PAL1,2,R1002P
618.284,4.0,348922,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,CHEEK,PASS,TOAD,CHEEK,5,"[0, 0, 0]",-999,PAL1,2,R1002P
622.286,0.999,350923,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[-999, -999, -999]",-999,PAL1,2,R1002P
623.285,0.017,351422,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
623.302,4.417,351431,PROB,4.382,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[9, 9, 2]",20,PAL1,2,R1002P
627.719,3.652,353639,PROB,3.622,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[9, 9, 3]",21,PAL1,2,R1002P
631.371,4.917,355465,PROB,4.898,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[4, 3, 4]",11,PAL1,2,R1002P
636.288,8.077,357924,PROB,8.077,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[9, 7, 9]",28,PAL1,2,R1002P
644.365,0.008,361962,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[-999, -999, -999]",-999,PAL1,2,R1002P
644.373,0.0,361966,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
644.373,0.017,361966,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
644.39,0.275,361974,TEST_ORIENT,n/a,n/a,1,1,CALF,JAIL,JAIL,CALF,5,"[0, 0, 0]",-999,PAL1,2,R1002P
645.223,4.0,362391,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,1,CALF,JAIL,JAIL,CALF,5,"[0, 0, 0]",-999,PAL1,2,R1002P
645.224,1.88,362391,REC_START,n/a,n/a,1,-999,n/a,JAIL,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
647.104,3.129,363331,REC_EVENT,1.88,n/a,1,1,CALF,JAIL,JAIL,CALF,5,"[0, 0, 0]",-999,PAL1,2,R1002P
650.233,0.008,364896,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
650.241,0.275,364900,TEST_ORIENT,n/a,n/a,2,2,GLOVE,FUDGE,FUDGE,GLOVE,5,"[0, 0, 0]",-999,PAL1,2,R1002P
651.158,4.0,365358,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,2,GLOVE,FUDGE,FUDGE,GLOVE,5,"[0, 0, 0]",-999,PAL1,2,R1002P
651.158,1.537,365358,REC_START,n/a,n/a,2,-999,n/a,FUDGE,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
652.695,3.48,366127,REC_EVENT,1.537,n/a,2,2,GLOVE,FUDGE,FUDGE,GLOVE,5,"[0, 0, 0]",-999,PAL1,2,R1002P
656.175,0.017,367867,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
656.192,0.275,367875,TEST_ORIENT,n/a,n/a,3,3,FRUIT,BATH,FRUIT,BATH,5,"[0, 0, 0]",-999,PAL1,2,R1002P
657.159,4.0,368359,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,3,FRUIT,BATH,FRUIT,BATH,5,"[0, 0, 0]",-999,PAL1,2,R1002P
657.159,3.43,368359,REC_START,n/a,n/a,3,-999,n/a,BATH,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
660.589,1.587,370073,REC_EVENT,3.43,n/a,3,3,FRUIT,BATH,FRUIT,BATH,5,"[0, 0, 0]",-999,PAL1,2,R1002P
662.176,0.017,370867,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
662.193,0.275,370875,TEST_ORIENT,n/a,n/a,4,4,MAP,MILK,MILK,MAP,5,"[0, 0, 0]",-999,PAL1,2,R1002P
663.06,4.0,371309,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,4,MAP,MILK,MILK,MAP,5,"[0, 0, 0]",-999,PAL1,2,R1002P
663.06,1.234,371309,REC_START,n/a,n/a,4,-999,n/a,MILK,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
664.294,3.783,371926,REC_EVENT,1.234,n/a,4,4,MAP,MILK,MILK,MAP,5,"[0, 0, 0]",-999,PAL1,2,R1002P
668.077,0.017,373817,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
668.094,0.275,373826,TEST_ORIENT,n/a,n/a,5,5,BRUSH,PLATE,BRUSH,PLATE,5,"[0, 0, 0]",-999,PAL1,2,R1002P
668.961,4.0,374259,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,5,BRUSH,PLATE,BRUSH,PLATE,5,"[0, 0, 0]",-999,PAL1,2,R1002P
668.961,1.247,374259,REC_START,n/a,n/a,5,-999,n/a,PLATE,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
670.208,3.771,374883,REC_EVENT,1.247,n/a,5,5,BRUSH,PLATE,BRUSH,PLATE,5,"[0, 0, 0]",-999,PAL1,2,R1002P
673.979,0.016,376768,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
673.995,0.275,376776,TEST_ORIENT,n/a,n/a,6,6,CHEEK,PASS,TOAD,CHEEK,5,"[0, 0, 0]",-999,PAL1,2,R1002P
674.979,4.0,377268,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,6,CHEEK,PASS,TOAD,CHEEK,5,"[0, 0, 0]",-999,PAL1,2,R1002P
674.979,2.855,377268,REC_START,n/a,n/a,6,-999,n/a,PASS,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
677.834,2.169,378695,REC_EVENT,2.855,n/a,6,6,CHEEK,PASS,TOAD,CHEEK,5,"[0, 0, 0]",-999,PAL1,2,R1002P
680.003,1.905,379780,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,5,"[0, 0, 0]",-999,PAL1,2,R1002P
681.908,10.441,380732,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
692.349,0.275,385953,STUDY_ORIENT,n/a,n/a,1,5,PASTE,HOLE,PASTE,HOLE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
693.149,4.0,386353,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,5,PASTE,HOLE,PASTE,HOLE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
698.167,0.275,388861,STUDY_ORIENT,n/a,n/a,2,4,CAPE,PASS,CAPE,RUG,6,"[0, 0, 0]",-999,PAL1,2,R1002P
699.134,4.0,389345,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,4,CAPE,PASS,CAPE,RUG,6,"[0, 0, 0]",-999,PAL1,2,R1002P
704.168,0.275,391862,STUDY_ORIENT,n/a,n/a,3,1,FISH,STORM,FISH,STORM,6,"[0, 0, 0]",-999,PAL1,2,R1002P
705.168,4.0,392362,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,1,FISH,STORM,FISH,STORM,6,"[0, 0, 0]",-999,PAL1,2,R1002P
710.186,0.275,394871,STUDY_ORIENT,n/a,n/a,4,2,RAKE,PASS,TRUCK,RAKE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
711.136,4.0,395346,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,2,RAKE,PASS,TRUCK,RAKE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
716.17,0.275,397862,STUDY_ORIENT,n/a,n/a,5,3,MUG,SMILE,MUG,SMILE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
717.104,4.0,398329,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,3,MUG,SMILE,MUG,SMILE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
722.138,0.275,400846,STUDY_ORIENT,n/a,n/a,6,6,JUICE,INK,INK,JUICE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
722.921,4.0,401238,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,JUICE,INK,INK,JUICE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
726.939,0.999,403247,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[-999, -999, -999]",-999,PAL1,2,R1002P
727.938,0.018,403746,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
727.956,4.583,403755,PROB,4.561,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[3, 9, 1]",13,PAL1,2,R1002P
732.539,3.568,406047,PROB,3.546,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[3, 7, 3]",13,PAL1,2,R1002P
736.107,5.584,407830,PROB,5.553,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[7, 6, 8]",21,PAL1,2,R1002P
741.691,3.518,410622,PROB,3.498,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[9, 4, 9]",22,PAL1,2,R1002P
745.209,5.619,412381,PROB,5.619,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[3, 7, 4]",14,PAL1,2,R1002P
750.828,0.015,415191,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[-999, -999, -999]",-999,PAL1,2,R1002P
750.843,0.0,415198,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
750.843,0.016,415198,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
750.859,0.275,415206,TEST_ORIENT,n/a,n/a,3,1,FISH,STORM,FISH,STORM,6,"[0, 0, 0]",-999,PAL1,2,R1002P
751.693,4.0,415623,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,1,FISH,STORM,FISH,STORM,6,"[0, 0, 0]",-999,PAL1,2,R1002P
751.693,1.222,415623,REC_START,n/a,n/a,3,-999,n/a,STORM,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
752.915,3.795,416234,REC_EVENT,1.222,n/a,3,1,FISH,STORM,FISH,STORM,6,"[0, 0, 0]",-999,PAL1,2,R1002P
756.71,0.017,418131,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
756.727,0.275,418140,TEST_ORIENT,n/a,n/a,4,2,RAKE,PASS,TRUCK,RAKE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
757.711,4.0,418632,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,2,RAKE,PASS,TRUCK,RAKE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
757.711,3.438,418632,REC_START,n/a,n/a,4,-999,n/a,PASS,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
761.149,1.579,420351,REC_EVENT,3.438,n/a,4,2,RAKE,PASS,TRUCK,RAKE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
762.728,0.017,421140,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
762.745,0.275,421149,TEST_ORIENT,n/a,n/a,5,3,MUG,SMILE,MUG,SMILE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
763.695,4.0,421624,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,3,MUG,SMILE,MUG,SMILE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
763.696,1.025,421624,REC_START,n/a,n/a,5,-999,n/a,SMILE,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
764.721,3.991,422137,REC_EVENT,1.025,n/a,5,3,MUG,SMILE,MUG,SMILE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
768.712,0.017,424132,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
768.729,0.275,424141,TEST_ORIENT,n/a,n/a,2,4,CAPE,PASS,CAPE,RUG,6,"[0, 0, 0]",-999,PAL1,2,R1002P
769.696,4.0,424624,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,4,CAPE,PASS,CAPE,RUG,6,"[0, 0, 0]",-999,PAL1,2,R1002P
769.697,3.14,424624,REC_START,n/a,n/a,2,-999,n/a,PASS,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
772.837,1.886,426194,REC_EVENT,3.14,n/a,2,4,CAPE,PASS,CAPE,RUG,6,"[0, 0, 0]",-999,PAL1,2,R1002P
774.723,0.007,427137,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
774.73,0.275,427141,TEST_ORIENT,n/a,n/a,1,5,PASTE,HOLE,PASTE,HOLE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
775.681,0.0,427616,REC_START,n/a,n/a,1,-999,n/a,HOLE,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
775.681,4.0,427616,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,5,PASTE,HOLE,PASTE,HOLE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
777.084,3.614,428318,REC_EVENT,1.403,n/a,1,5,PASTE,HOLE,PASTE,HOLE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
780.698,0.017,430125,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
780.715,0.275,430133,TEST_ORIENT,n/a,n/a,6,6,JUICE,INK,INK,JUICE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
781.715,4.0,430633,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,6,JUICE,INK,INK,JUICE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
781.716,1.331,430634,REC_START,n/a,n/a,6,-999,n/a,INK,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
783.047,3.677,431299,REC_EVENT,1.331,n/a,6,6,JUICE,INK,INK,JUICE,6,"[0, 0, 0]",-999,PAL1,2,R1002P
786.724,1.912,433138,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,6,"[0, 0, 0]",-999,PAL1,2,R1002P
788.636,10.45,434093,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
799.086,0.275,439318,STUDY_ORIENT,n/a,n/a,1,1,PIG,BRIDGE,PIG,BRIDGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
799.919,4.0,439735,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,1,PIG,BRIDGE,PIG,BRIDGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
804.954,0.275,442252,STUDY_ORIENT,n/a,n/a,2,2,SPEAR,KEY,SPEAR,KEY,7,"[0, 0, 0]",-999,PAL1,2,R1002P
805.903,4.0,442727,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,2,SPEAR,KEY,SPEAR,KEY,7,"[0, 0, 0]",-999,PAL1,2,R1002P
810.921,0.275,445235,STUDY_ORIENT,n/a,n/a,3,3,SPONGE,BLOOM,BLOOM,SPONGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
811.821,4.0,445685,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,3,SPONGE,BLOOM,BLOOM,SPONGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
816.855,0.275,448202,STUDY_ORIENT,n/a,n/a,4,4,STOOL,PASS,WOLF,STOOL,7,"[0, 0, 0]",-999,PAL1,2,R1002P
817.839,4.0,448694,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,4,STOOL,PASS,WOLF,STOOL,7,"[0, 0, 0]",-999,PAL1,2,R1002P
822.873,0.275,451211,STUDY_ORIENT,n/a,n/a,5,5,PIT,PASS,HORN,PIT,7,"[0, 0, 0]",-999,PAL1,2,R1002P
823.74,4.0,451645,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,5,PIT,PASS,HORN,PIT,7,"[0, 0, 0]",-999,PAL1,2,R1002P
828.774,0.275,454161,STUDY_ORIENT,n/a,n/a,6,6,FORK,WORM,FORK,WORM,7,"[0, 0, 0]",-999,PAL1,2,R1002P
829.741,4.0,454645,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,FORK,WORM,FORK,WORM,7,"[0, 0, 0]",-999,PAL1,2,R1002P
833.743,0.999,456646,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[-999, -999, -999]",-999,PAL1,2,R1002P
834.742,0.017,457145,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
834.759,4.618,457154,PROB,4.59,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[6, 6, 2]",14,PAL1,2,R1002P
839.377,4.568,459463,PROB,4.547,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[7, 6, 6]",19,PAL1,2,R1002P
843.945,4.9,461746,PROB,4.875,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[7, 9, 9]",25,PAL1,2,R1002P
848.845,3.418,464196,PROB,3.392,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[1, 4, 1]",6,PAL1,2,R1002P
852.263,4.269,465905,PROB,4.269,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[9, 5, 5]",19,PAL1,2,R1002P
856.532,0.014,468040,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[-999, -999, -999]",-999,PAL1,2,R1002P
856.546,0.0,468047,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
856.546,0.017,468047,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
856.563,0.275,468055,TEST_ORIENT,n/a,n/a,1,1,PIG,BRIDGE,PIG,BRIDGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
857.481,4.0,468514,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,1,PIG,BRIDGE,PIG,BRIDGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
857.482,1.174,468515,REC_START,n/a,n/a,1,-999,n/a,BRIDGE,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
858.656,3.842,469102,REC_EVENT,1.174,n/a,1,1,PIG,BRIDGE,PIG,BRIDGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
862.498,0.017,471022,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
862.515,0.275,471031,TEST_ORIENT,n/a,n/a,2,2,SPEAR,KEY,SPEAR,KEY,7,"[0, 0, 0]",-999,PAL1,2,R1002P
863.465,4.0,471506,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,2,SPEAR,KEY,SPEAR,KEY,7,"[0, 0, 0]",-999,PAL1,2,R1002P
863.466,1.224,471506,REC_START,n/a,n/a,2,-999,n/a,KEY,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
864.69,3.785,472118,REC_EVENT,1.224,n/a,2,2,SPEAR,KEY,SPEAR,KEY,7,"[0, 0, 0]",-999,PAL1,2,R1002P
868.475,0.008,474011,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
868.483,0.275,474015,TEST_ORIENT,n/a,n/a,3,3,SPONGE,BLOOM,BLOOM,SPONGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
869.516,4.0,474531,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,3,SPONGE,BLOOM,BLOOM,SPONGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
869.517,2.869,474532,REC_START,n/a,n/a,3,-999,n/a,BLOOM,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
872.386,2.14,475966,REC_EVENT,2.869,n/a,3,3,SPONGE,BLOOM,BLOOM,SPONGE,7,"[0, 0, 0]",-999,PAL1,2,R1002P
874.526,0.007,477036,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
874.533,0.275,477040,TEST_ORIENT,n/a,n/a,4,4,STOOL,PASS,WOLF,STOOL,7,"[0, 0, 0]",-999,PAL1,2,R1002P
875.533,4.0,477540,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,4,STOOL,PASS,WOLF,STOOL,7,"[0, 0, 0]",-999,PAL1,2,R1002P
875.534,3.646,477540,REC_START,n/a,n/a,4,-999,n/a,PASS,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
879.18,1.363,479363,REC_EVENT,3.646,n/a,4,4,STOOL,PASS,WOLF,STOOL,7,"[0, 0, 0]",-999,PAL1,2,R1002P
880.543,0.008,480044,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
880.551,0.275,480048,TEST_ORIENT,n/a,n/a,5,5,PIT,PASS,HORN,PIT,7,"[0, 0, 0]",-999,PAL1,2,R1002P
881.502,4.0,480524,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,5,PIT,PASS,HORN,PIT,7,"[0, 0, 0]",-999,PAL1,2,R1002P
881.503,3.344,480524,REC_START,n/a,n/a,5,-999,n/a,PASS,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
884.847,1.665,482196,REC_EVENT,3.344,n/a,5,5,PIT,PASS,HORN,PIT,7,"[0, 0, 0]",-999,PAL1,2,R1002P
886.512,0.008,483029,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
886.52,0.275,483033,TEST_ORIENT,n/a,n/a,6,6,FORK,WORM,FORK,WORM,7,"[0, 0, 0]",-999,PAL1,2,R1002P
887.52,4.0,483533,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,6,FORK,WORM,FORK,WORM,7,"[0, 0, 0]",-999,PAL1,2,R1002P
887.521,1.576,483533,REC_START,n/a,n/a,6,-999,n/a,WORM,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
889.097,3.447,484321,REC_EVENT,1.576,n/a,6,6,FORK,WORM,FORK,WORM,7,"[0, 0, 0]",-999,PAL1,2,R1002P
892.544,1.733,486045,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,7,"[0, 0, 0]",-999,PAL1,2,R1002P
894.277,10.445,486911,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,8,"[0, 0, 0]",-999,PAL1,2,R1002P
904.722,0.275,492133,STUDY_ORIENT,n/a,n/a,1,1,STEAM,BOOK,STEAM,BOOK,8,"[0, 0, 0]",-999,PAL1,2,R1002P
905.622,4.0,492583,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,1,STEAM,BOOK,STEAM,BOOK,8,"[0, 0, 0]",-999,PAL1,2,R1002P
910.64,0.275,495092,STUDY_ORIENT,n/a,n/a,2,2,SCHOOL,SLUSH,SCHOOL,SLUSH,8,"[0, 0, 0]",-999,PAL1,2,R1002P
911.474,4.0,495509,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,2,SCHOOL,SLUSH,SCHOOL,SLUSH,8,"[0, 0, 0]",-999,PAL1,2,R1002P
916.492,0.275,498018,STUDY_ORIENT,n/a,n/a,3,5,HOOK,MOUSE,HOOK,MOUSE,8,"[0, 0, 0]",-999,PAL1,2,R1002P
917.376,4.0,498460,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,5,HOOK,MOUSE,HOOK,MOUSE,8,"[0, 0, 0]",-999,PAL1,2,R1002P
922.41,0.275,500977,STUDY_ORIENT,n/a,n/a,4,4,MOOSE,PASS,MOOSE,STRAW,8,"[0, 0, 0]",-999,PAL1,2,R1002P
923.31,4.0,501427,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,4,MOOSE,PASS,MOOSE,STRAW,8,"[0, 0, 0]",-999,PAL1,2,R1002P
928.328,0.275,503936,STUDY_ORIENT,n/a,n/a,5,3,ROOT,PASS,ROOT,PIN,8,"[0, 0, 0]",-999,PAL1,2,R1002P
929.161,4.0,504352,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,3,ROOT,PASS,ROOT,PIN,8,"[0, 0, 0]",-999,PAL1,2,R1002P
934.179,0.275,506861,STUDY_ORIENT,n/a,n/a,6,6,ROAD,PASS,THREAD,ROAD,8,"[0, 0, 0]",-999,PAL1,2,R1002P
935.012,4.0,507278,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,ROAD,PASS,THREAD,ROAD,8,"[0, 0, 0]",-999,PAL1,2,R1002P
939.013,1.0,509278,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[-999, -999, -999]",-999,PAL1,2,R1002P
940.013,0.017,509778,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[0, 0, 0]",-999,PAL1,2,R1002P
940.03,4.867,509786,PROB,4.838,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[2, 9, 2]",13,PAL1,2,R1002P
944.897,4.851,512220,PROB,4.819,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[3, 9, 2]",14,PAL1,2,R1002P
949.748,6.702,514645,PROB,6.673,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[8, 9, 3]",20,PAL1,2,R1002P
956.45,4.274,517996,PROB,4.274,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[6, 4, 4]",14,PAL1,2,R1002P
960.724,0.009,520133,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[-999, -999, -999]",-999,PAL1,2,R1002P
960.733,0.0,520137,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[0, 0, 0]",-999,PAL1,2,R1002P
960.733,0.017,520137,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,8,"[0, 0, 0]",-999,PAL1,2,R1002P
960.75,0.275,520146,TEST_ORIENT,n/a,n/a,1,1,STEAM,BOOK,STEAM,BOOK,8,"[0, 0, 0]",-999,PAL1,2,R1002P
961.717,4.0,520629,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,1,STEAM,BOOK,STEAM,BOOK,8,"[0, 0, 0]",-999,PAL1,2,R1002P
961.717,1.384,520629,REC_START,n/a,n/a,1,-999,n/a,BOOK,n/a,n/a,8,"[0, 0, 0]",-999,PAL1,2,R1002P
963.101,3.633,521321,REC_EVENT,1.384,n/a,1,1,STEAM,BOOK,STEAM,BOOK,8,"[0, 0, 0]",-999,PAL1,2,R1002P
966.734,0.017,523138,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,8,"[0, 0, 0]",-999,PAL1,2,R1002P
