onset,duration,sample,trial_type,response_time,stim_file,serialpos,probepos,probe_word,resp_word,study_1,study_2,list,test,answer,experiment,session,subject
2999.765,0.275,1637574,STUDY_ORIENT,n/a,n/a,6,4,BAT,COW,BAT,TANK,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3000.615,4.0,1637999,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,4,BAT,COW,BAT,TANK,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3004.617,0.999,1640000,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,23,"[-999, -999, -999]",-999,PAL1,0,R1001P
3005.616,0.017,1640499,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3005.633,7.635,1640508,PROB,7.612,n/a,-999,-999,n/a,n/a,n/a,n/a,23,"[6, 1, 4]",11,PAL1,0,R1001P
3013.268,8.452,1644325,PROB,8.425,n/a,-999,-999,n/a,n/a,n/a,n/a,23,"[7, 4, 1]",12,PAL1,0,R1001P
3021.72,10.077,1648551,PROB,10.077,n/a,-999,-999,n/a,n/a,n/a,n/a,23,"[2, 6, 3]",11,PAL1,0,R1001P
3031.797,0.008,1653589,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,23,"[-999, -999, -999]",-999,PAL1,0,R1001P
3031.805,0.0,1653593,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3031.805,0.016,1653593,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3031.821,0.275,1653601,TEST_ORIENT,n/a,n/a,1,1,WEB,n/a,WEB,ARK,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3032.772,4.0,1654076,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,1,WEB,n/a,WEB,ARK,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3032.773,5.021,1654077,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3037.794,0.003,1656587,REC_EVENT,5.021,n/a,1,1,WEB,<>,WEB,ARK,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3037.797,0.009,1656589,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3037.806,0.275,1656593,TEST_ORIENT,n/a,n/a,2,2,FOG,n/a,TEETH,FOG,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3038.739,4.0,1657060,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,2,FOG,n/a,TEETH,FOG,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3038.74,5.003,1657060,REC_START,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3043.743,0.004,1659562,REC_EVENT,5.003,n/a,2,2,FOG,<>,TEETH,FOG,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3043.747,0.01,1659564,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3043.757,0.275,1659569,TEST_ORIENT,n/a,n/a,3,3,BREAD,n/a,BREAD,SEED,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3044.79,4.0,1660085,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,3,BREAD,n/a,BREAD,SEED,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3044.791,5.007,1660086,REC_START,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3049.798,0.002,1662589,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3049.8,0.008,1662590,REC_EVENT,5.009,n/a,3,3,BREAD,<>,BREAD,SEED,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3049.808,0.275,1662594,TEST_ORIENT,n/a,n/a,6,4,BAT,COW,BAT,TANK,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3050.642,4.0,1663011,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,4,BAT,COW,BAT,TANK,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3050.642,3.206,1663011,REC_START,n/a,n/a,6,-999,n/a,COW,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3053.848,1.811,1664614,REC_EVENT,3.206,n/a,6,4,BAT,COW,BAT,TANK,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3055.659,0.017,1665519,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3055.676,0.275,1665528,TEST_ORIENT,n/a,n/a,5,5,CROW,n/a,HOOK,CROW,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3056.643,4.0,1666011,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,5,CROW,n/a,HOOK,CROW,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3056.643,5.015,1666011,REC_START,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3061.658,0.002,1668519,REC_EVENT,5.015,n/a,5,5,CROW,<>,HOOK,CROW,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3061.66,0.017,1668520,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3061.677,0.275,1668528,TEST_ORIENT,n/a,n/a,4,6,FLAME,n/a,ZOO,FLAME,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3062.677,4.0,1669028,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,6,FLAME,n/a,ZOO,FLAME,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3062.678,5.007,1669029,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3067.685,0.002,1671532,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3067.687,1.766,1671533,REC_EVENT,5.009,n/a,4,6,FLAME,<>,ZOO,FLAME,23,"[0, 0, 0]",-999,PAL1,0,R1001P
3069.453,10.444,1672416,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3079.897,0.275,1677638,STUDY_ORIENT,n/a,n/a,1,5,CHAIR,n/a,CHAIR,DOLL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3080.697,4.0,1678038,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,5,CHAIR,n/a,CHAIR,DOLL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3085.715,0.275,1680546,STUDY_ORIENT,n/a,n/a,2,4,DOCK,n/a,DOCK,BOARD,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3086.599,4.0,1680988,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,4,DOCK,n/a,DOCK,BOARD,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3091.633,0.275,1683505,STUDY_ORIENT,n/a,n/a,3,1,SINK,STICK,SINK,PARK,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3092.65,4.0,1684014,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,1,SINK,STICK,SINK,PARK,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3097.684,0.275,1686531,STUDY_ORIENT,n/a,n/a,4,6,STOOL,n/a,MOOSE,STOOL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3098.518,4.0,1686948,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,6,STOOL,n/a,MOOSE,STOOL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3103.552,0.275,1689464,STUDY_ORIENT,n/a,n/a,5,3,PIE,FLUTE,SAIL,PIE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3104.552,4.0,1689964,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,3,PIE,FLUTE,SAIL,PIE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3109.57,0.275,1692473,STUDY_ORIENT,n/a,n/a,6,2,STICK,MOOSE,STICK,MULE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3110.487,4.0,1692932,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,2,STICK,MOOSE,STICK,MULE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3114.505,0.999,1694941,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,24,"[-999, -999, -999]",-999,PAL1,0,R1001P
3115.504,0.017,1695440,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3115.521,18.77,1695449,PROB,18.748,n/a,-999,-999,n/a,n/a,n/a,n/a,24,"[3, 2, 1]",6,PAL1,0,R1001P
3134.291,9.618,1704833,PROB,9.618,n/a,-999,-999,n/a,n/a,n/a,n/a,24,"[9, 3, 9]",22,PAL1,0,R1001P
3143.909,0.017,1709642,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,24,"[-999, -999, -999]",-999,PAL1,0,R1001P
3143.926,0.0,1709650,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3143.926,0.017,1709650,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3143.943,0.275,1709659,TEST_ORIENT,n/a,n/a,3,1,SINK,STICK,SINK,PARK,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3144.86,4.0,1710117,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,1,SINK,STICK,SINK,PARK,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3144.86,2.093,1710117,REC_START,n/a,n/a,3,-999,n/a,STICK,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3146.953,2.924,1711164,REC_EVENT,2.093,n/a,3,1,SINK,STICK,SINK,PARK,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3149.877,0.017,1712626,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3149.894,0.275,1712634,TEST_ORIENT,n/a,n/a,6,2,STICK,MOOSE,STICK,MULE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3150.711,4.0,1713043,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,2,STICK,MOOSE,STICK,MULE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3150.711,3.276,1713043,REC_START,n/a,n/a,6,-999,n/a,MOOSE,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3153.987,1.741,1714681,REC_EVENT,3.276,n/a,6,2,STICK,MOOSE,STICK,MULE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3155.728,0.017,1715551,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3155.745,0.275,1715560,TEST_ORIENT,n/a,n/a,5,3,PIE,FLUTE,SAIL,PIE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3156.629,0.0,1716002,REC_START,n/a,n/a,5,-999,n/a,FLUTE,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3156.629,4.0,1716002,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,3,PIE,FLUTE,SAIL,PIE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3160.071,1.575,1717722,REC_EVENT,3.442,n/a,5,3,PIE,FLUTE,SAIL,PIE,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3161.646,0.017,1718510,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3161.663,0.275,1718518,TEST_ORIENT,n/a,n/a,2,4,DOCK,n/a,DOCK,BOARD,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3162.513,4.0,1718943,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,4,DOCK,n/a,DOCK,BOARD,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3162.514,5.003,1718944,REC_START,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3167.517,0.005,1721445,REC_EVENT,5.003,n/a,2,4,DOCK,<>,DOCK,BOARD,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3167.522,0.009,1721448,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3167.531,0.275,1721452,TEST_ORIENT,n/a,n/a,1,5,CHAIR,n/a,CHAIR,DOLL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3168.548,0.0,1721961,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3168.548,4.0,1721961,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,5,CHAIR,n/a,CHAIR,DOLL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3173.563,0.002,1724468,REC_EVENT,5.015,n/a,1,5,CHAIR,<>,CHAIR,DOLL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3173.565,0.017,1724469,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3173.582,0.275,1724478,TEST_ORIENT,n/a,n/a,4,6,STOOL,n/a,MOOSE,STOOL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3174.432,4.0,1724903,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,6,STOOL,n/a,MOOSE,STOOL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3174.433,5.008,1724903,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3179.441,0.001,1727407,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3179.442,1.515,1727407,REC_EVENT,5.009,n/a,4,6,STOOL,<>,MOOSE,STOOL,24,"[0, 0, 0]",-999,PAL1,0,R1001P
3180.957,10.445,1728165,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3191.402,0.275,1733387,STUDY_ORIENT,n/a,n/a,1,5,TOOL,n/a,TOOL,HOSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3192.352,4.0,1733862,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,5,TOOL,n/a,TOOL,HOSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3197.37,0.275,1736371,STUDY_ORIENT,n/a,n/a,2,4,ROSE,HEN,CAVE,ROSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3198.387,4.0,1736879,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,4,ROSE,HEN,CAVE,ROSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3203.421,0.275,1739396,STUDY_ORIENT,n/a,n/a,3,3,DIME,n/a,SHARK,DIME,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3204.388,4.0,1739880,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,3,DIME,n/a,SHARK,DIME,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3209.406,0.275,1742389,STUDY_ORIENT,n/a,n/a,4,2,DOOR,n/a,DOOR,TOE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3210.189,4.0,1742780,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,2,DOOR,n/a,DOOR,TOE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3215.207,0.275,1745289,STUDY_ORIENT,n/a,n/a,5,1,GLOVE,n/a,GLOVE,THREAD,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3216.04,4.0,1745705,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,1,GLOVE,n/a,GLOVE,THREAD,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3221.058,0.275,1748214,STUDY_ORIENT,n/a,n/a,6,6,SPOON,GLOVE,SPOON,POND,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3221.842,4.0,1748606,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,6,SPOON,GLOVE,SPOON,POND,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3225.86,0.999,1750615,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,25,"[-999, -999, -999]",-999,PAL1,0,R1001P
3226.859,0.017,1751115,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3226.876,33.361,1751123,PROB,33.361,n/a,-999,-999,n/a,n/a,n/a,n/a,25,"[7, 6, 3]",16,PAL1,0,R1001P
3260.237,0.012,1767803,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,25,"[-999, -999, -999]",-999,PAL1,0,R1001P
3260.249,0.0,1767809,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3260.249,0.017,1767809,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3260.266,0.275,1767817,TEST_ORIENT,n/a,n/a,5,1,GLOVE,n/a,GLOVE,THREAD,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3261.082,4.0,1768225,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,1,GLOVE,n/a,GLOVE,THREAD,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3261.083,5.003,1768226,REC_START,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3266.086,0.006,1770727,REC_EVENT,5.003,n/a,5,1,GLOVE,<>,GLOVE,THREAD,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3266.092,0.008,1770730,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3266.1,0.275,1770734,TEST_ORIENT,n/a,n/a,4,2,DOOR,n/a,DOOR,TOE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3267.0,4.0,1771184,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,2,DOOR,n/a,DOOR,TOE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3267.001,5.009,1771185,REC_START,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3272.01,0.0,1773689,REC_EVENT,5.009,n/a,4,2,DOOR,<>,DOOR,TOE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3272.01,0.008,1773689,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3272.018,0.275,1773693,TEST_ORIENT,n/a,n/a,3,3,DIME,n/a,SHARK,DIME,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3272.918,4.0,1774143,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,3,DIME,n/a,SHARK,DIME,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3272.919,5.032,1774143,REC_START,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3277.951,0.001,1776659,REC_EVENT,5.032,n/a,3,3,DIME,<>,SHARK,DIME,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3277.952,0.017,1776660,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3277.969,0.275,1776668,TEST_ORIENT,n/a,n/a,2,4,ROSE,HEN,CAVE,ROSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3278.919,4.0,1777143,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,4,ROSE,HEN,CAVE,ROSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3278.92,0.982,1777144,REC_START,n/a,n/a,2,-999,n/a,HEN,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3279.902,0.441,1777635,REC_EVENT,0.982,n/a,2,4,ROSE,ROSE,CAVE,ROSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3280.343,0.124,1777855,REC_EVENT,1.423,n/a,2,4,ROSE,<>,CAVE,ROSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3280.467,3.461,1777917,REC_EVENT,1.547,n/a,2,4,ROSE,HEN,CAVE,ROSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3283.928,0.009,1779648,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3283.937,0.275,1779652,TEST_ORIENT,n/a,n/a,1,5,TOOL,n/a,TOOL,HOSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3284.92,4.0,1780144,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,5,TOOL,n/a,TOOL,HOSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3284.921,5.009,1780144,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3289.93,0.0,1782648,REC_EVENT,5.009,n/a,1,5,TOOL,<>,TOOL,HOSE,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3289.93,0.008,1782648,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3289.938,0.275,1782652,TEST_ORIENT,n/a,n/a,6,6,SPOON,GLOVE,SPOON,POND,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3290.821,4.0,1783094,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,6,SPOON,GLOVE,SPOON,POND,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3290.822,2.576,1783094,REC_START,n/a,n/a,6,-999,n/a,GLOVE,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3293.398,2.432,1784382,REC_EVENT,2.576,n/a,6,6,SPOON,GLOVE,SPOON,POND,25,"[0, 0, 0]",-999,PAL1,0,R1001P
3295.83,0.0,1785598,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,25,"[0, 0, 0]",-999,PAL1,0,R1001P
