 onset,duration,sample,trial_type,response_time,stim_file,serialpos,probepos,probe_word,resp_word,study_1,study_2,list,test,answer,experiment,session,subject
182.565,4.0,233055,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,2,JAIL,ZOO,ZOO,JAIL,1,"[0, 0, 0]",-999,PAL1,0,R1002P
187.583,0.275,235564,STUDY_ORIENT,n/a,n/a,5,1,COUCH,MOLE,COUCH,MOLE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
188.483,4.0,236014,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,1,COUCH,MOLE,COUCH,MOLE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
193.501,0.275,238523,STUDY_ORIENT,n/a,n/a,6,4,SPONGE,TEA,TEA,SPONGE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
194.501,4.0,239023,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,4,SPONGE,TEA,TEA,SPONGE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
198.519,0.999,241032,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[-999, -999, -999]",-999,PAL1,0,R1002P
199.518,0.017,241531,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
199.535,4.768,241540,PROB,4.74,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[5, 9, 5]",19,PAL1,0,R1002P
204.303,3.0,243924,PROB,2.972,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[7, 2, 7]",16,PAL1,0,R1002P
207.303,2.918,245424,PROB,2.884,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[6, 6, 3]",15,PAL1,0,R1002P
210.221,2.583,246882,PROB,2.549,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[7, 3, 4]",14,PAL1,0,R1002P
212.804,4.185,248174,PROB,4.159,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[3, 6, 3]",2,PAL1,0,R1002P
216.989,2.821,250266,PROB,2.821,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[4, 1, 6]",11,PAL1,0,R1002P
219.81,0.012,251677,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[-999, -999, -999]",-999,PAL1,0,R1002P
219.822,0.0,251683,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
219.822,0.016,251683,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
219.838,0.275,251691,TEST_ORIENT,n/a,n/a,5,1,COUCH,MOLE,COUCH,MOLE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
220.855,4.0,252199,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,1,COUCH,MOLE,COUCH,MOLE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
220.855,2.019,252199,REC_START,n/a,n/a,5,-999,n/a,MOLE,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
222.874,2.998,253209,REC_EVENT,2.019,n/a,5,1,COUCH,MOLE,COUCH,MOLE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
225.872,0.018,254708,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
225.89,0.275,254717,TEST_ORIENT,n/a,n/a,4,2,JAIL,ZOO,ZOO,JAIL,1,"[0, 0, 0]",-999,PAL1,0,R1002P
226.79,4.0,255166,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,2,JAIL,ZOO,ZOO,JAIL,1,"[0, 0, 0]",-999,PAL1,0,R1002P
226.791,1.121,255167,REC_START,n/a,n/a,4,-999,n/a,ZOO,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
227.912,3.903,255727,REC_EVENT,1.121,n/a,4,2,JAIL,ZOO,ZOO,JAIL,1,"[0, 0, 0]",-999,PAL1,0,R1002P
231.815,0.009,257679,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
231.824,0.275,257683,TEST_ORIENT,n/a,n/a,1,3,TOOTH,n/a,TOOTH,VAN,1,"[0, 0, 0]",-999,PAL1,0,R1002P
232.69,4.0,258116,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,3,TOOTH,n/a,TOOTH,VAN,1,"[0, 0, 0]",-999,PAL1,0,R1002P
232.691,4.998,258117,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
237.689,0.002,260616,REC_EVENT,4.998,n/a,1,3,TOOTH,<>,TOOTH,VAN,1,"[0, 0, 0]",-999,PAL1,0,R1002P
237.691,0.017,260617,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
237.708,0.275,260625,TEST_ORIENT,n/a,n/a,6,4,SPONGE,TEA,TEA,SPONGE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
238.509,4.0,261026,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,4,SPONGE,TEA,TEA,SPONGE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
238.51,1.116,261026,REC_START,n/a,n/a,6,-999,n/a,TEA,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
239.626,3.892,261584,REC_EVENT,1.116,n/a,6,4,SPONGE,TEA,TEA,SPONGE,1,"[0, 0, 0]",-999,PAL1,0,R1002P
243.518,0.009,263530,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
243.527,0.275,263535,TEST_ORIENT,n/a,n/a,3,5,MUG,PLUG,SPARK,MUG,1,"[0, 0, 0]",-999,PAL1,0,R1002P
244.477,4.0,264010,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,5,MUG,PLUG,SPARK,MUG,1,"[0, 0, 0]",-999,PAL1,0,R1002P
244.478,4.136,264010,REC_START,n/a,n/a,3,-999,n/a,PLUG,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
248.614,0.872,266078,REC_EVENT,4.136,n/a,3,5,MUG,PLUG,SPARK,MUG,1,"[0, 0, 0]",-999,PAL1,0,R1002P
249.486,0.009,266514,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
249.495,0.275,266518,TEST_ORIENT,n/a,n/a,2,6,BOOT,TRUCK,TRUCK,BOOT,1,"[0, 0, 0]",-999,PAL1,0,R1002P
250.328,4.0,266935,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,6,BOOT,TRUCK,TRUCK,BOOT,1,"[0, 0, 0]",-999,PAL1,0,R1002P
250.329,1.808,266935,REC_START,n/a,n/a,2,-999,n/a,TRUCK,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
252.137,3.201,267839,REC_EVENT,1.808,n/a,2,6,BOOT,TRUCK,TRUCK,BOOT,1,"[0, 0, 0]",-999,PAL1,0,R1002P
255.338,3.665,269440,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,1,"[0, 0, 0]",-999,PAL1,0,R1002P
259.003,10.446,271272,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
269.449,0.275,276495,STUDY_ORIENT,n/a,n/a,1,1,DOLL,n/a,FOG,DOLL,2,"[0, 0, 0]",-999,PAL1,0,R1002P
270.416,4.0,276978,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,1,DOLL,n/a,FOG,DOLL,2,"[0, 0, 0]",-999,PAL1,0,R1002P
275.45,0.275,279495,STUDY_ORIENT,n/a,n/a,2,4,GEESE,HEN,GEESE,HEN,2,"[0, 0, 0]",-999,PAL1,0,R1002P
276.433,4.0,279987,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,4,GEESE,HEN,GEESE,HEN,2,"[0, 0, 0]",-999,PAL1,0,R1002P
281.451,0.275,282496,STUDY_ORIENT,n/a,n/a,3,5,CAVE,MAP,MAP,CAVE,2,"[0, 0, 0]",-999,PAL1,0,R1002P
282.451,4.0,282995,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,5,CAVE,MAP,MAP,CAVE,2,"[0, 0, 0]",-999,PAL1,0,R1002P
287.469,0.275,285504,STUDY_ORIENT,n/a,n/a,4,6,TREE,GRASS,TREE,GRASS,2,"[0, 0, 0]",-999,PAL1,0,R1002P
288.286,4.0,285913,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,6,TREE,GRASS,TREE,GRASS,2,"[0, 0, 0]",-999,PAL1,0,R1002P
293.32,0.275,288430,STUDY_ORIENT,n/a,n/a,5,3,BRUSH,n/a,PEACH,BRUSH,2,"[0, 0, 0]",-999,PAL1,0,R1002P
294.22,4.0,288880,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,3,BRUSH,n/a,PEACH,BRUSH,2,"[0, 0, 0]",-999,PAL1,0,R1002P
299.238,0.275,291389,STUDY_ORIENT,n/a,n/a,6,2,STRING,n/a,STRING,SALT,2,"[0, 0, 0]",-999,PAL1,0,R1002P
300.038,4.0,291789,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,2,STRING,n/a,STRING,SALT,2,"[0, 0, 0]",-999,PAL1,0,R1002P
304.056,0.999,293797,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[-999, -999, -999]",-999,PAL1,0,R1002P
305.055,0.017,294297,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
305.072,3.918,294305,PROB,3.883,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[5, 6, 2]",13,PAL1,0,R1002P
308.99,3.1,296264,PROB,3.069,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[2, 6, 6]",14,PAL1,0,R1002P
312.09,4.468,297814,PROB,4.441,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[5, 9, 4]",18,PAL1,0,R1002P
316.558,5.434,300048,PROB,5.405,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[7, 8, 6]",21,PAL1,0,R1002P
321.992,3.995,302765,PROB,3.995,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[7, 5, 2]",14,PAL1,0,R1002P
325.987,0.006,304762,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[-999, -999, -999]",-999,PAL1,0,R1002P
325.993,0.0,304765,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
325.993,0.017,304765,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
326.01,0.275,304774,TEST_ORIENT,n/a,n/a,1,1,DOLL,n/a,FOG,DOLL,2,"[0, 0, 0]",-999,PAL1,0,R1002P
326.826,4.0,305182,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,1,DOLL,n/a,FOG,DOLL,2,"[0, 0, 0]",-999,PAL1,0,R1002P
326.826,5.015,305182,REC_START,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
331.841,0.002,307689,REC_EVENT,5.015,n/a,1,1,DOLL,<>,FOG,DOLL,2,"[0, 0, 0]",-999,PAL1,0,R1002P
331.843,0.017,307690,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
331.86,0.275,307699,TEST_ORIENT,n/a,n/a,6,2,STRING,n/a,STRING,SALT,2,"[0, 0, 0]",-999,PAL1,0,R1002P
332.677,0.0,308107,REC_START,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
332.677,4.0,308107,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,2,STRING,n/a,STRING,SALT,2,"[0, 0, 0]",-999,PAL1,0,R1002P
337.692,0.002,310614,REC_EVENT,5.015,n/a,6,2,STRING,<>,STRING,SALT,2,"[0, 0, 0]",-999,PAL1,0,R1002P
337.694,0.017,310615,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
337.711,0.275,310624,TEST_ORIENT,n/a,n/a,5,3,BRUSH,n/a,PEACH,BRUSH,2,"[0, 0, 0]",-999,PAL1,0,R1002P
338.595,4.0,311066,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,3,BRUSH,n/a,PEACH,BRUSH,2,"[0, 0, 0]",-999,PAL1,0,R1002P
338.596,5.008,311066,REC_START,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
343.604,0.001,313570,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
343.605,0.008,313571,REC_EVENT,5.009,n/a,5,3,BRUSH,<>,PEACH,BRUSH,2,"[0, 0, 0]",-999,PAL1,0,R1002P
343.613,0.275,313575,TEST_ORIENT,n/a,n/a,2,4,GEESE,HEN,GEESE,HEN,2,"[0, 0, 0]",-999,PAL1,0,R1002P
344.63,4.0,314083,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,4,GEESE,HEN,GEESE,HEN,2,"[0, 0, 0]",-999,PAL1,0,R1002P
344.631,1.033,314084,REC_START,n/a,n/a,2,-999,n/a,HEN,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
345.664,3.983,314600,REC_EVENT,1.033,n/a,2,4,GEESE,HEN,GEESE,HEN,2,"[0, 0, 0]",-999,PAL1,0,R1002P
349.647,0.016,316592,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
349.663,0.275,316600,TEST_ORIENT,n/a,n/a,3,5,CAVE,MAP,MAP,CAVE,2,"[0, 0, 0]",-999,PAL1,0,R1002P
350.564,4.0,317050,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,5,CAVE,MAP,MAP,CAVE,2,"[0, 0, 0]",-999,PAL1,0,R1002P
350.565,0.953,317051,REC_START,n/a,n/a,3,-999,n/a,MAP,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
351.518,4.056,317527,REC_EVENT,0.953,n/a,3,5,CAVE,MAP,MAP,CAVE,2,"[0, 0, 0]",-999,PAL1,0,R1002P
355.574,0.008,319555,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
355.582,0.275,319559,TEST_ORIENT,n/a,n/a,4,6,TREE,GRASS,TREE,GRASS,2,"[0, 0, 0]",-999,PAL1,0,R1002P
356.616,0.0,320076,REC_START,n/a,n/a,4,-999,n/a,GRASS,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
356.616,4.0,320076,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,6,TREE,GRASS,TREE,GRASS,2,"[0, 0, 0]",-999,PAL1,0,R1002P
358.014,3.619,320775,REC_EVENT,1.398,n/a,4,6,TREE,GRASS,TREE,GRASS,2,"[0, 0, 0]",-999,PAL1,0,R1002P
361.633,3.153,322584,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,2,"[0, 0, 0]",-999,PAL1,0,R1002P
364.786,10.45,324161,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
375.236,0.275,329385,STUDY_ORIENT,n/a,n/a,1,5,PIN,PEN,PIN,PEN,3,"[0, 0, 0]",-999,PAL1,0,R1002P
376.186,4.0,329860,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,5,PIN,PEN,PIN,PEN,3,"[0, 0, 0]",-999,PAL1,0,R1002P
381.22,0.275,332377,STUDY_ORIENT,n/a,n/a,2,6,ARK,VASE,ARK,VASE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
382.187,4.0,332861,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,6,ARK,VASE,ARK,VASE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
387.205,0.275,335370,STUDY_ORIENT,n/a,n/a,3,1,STORE,GOLD,STORE,GOLD,3,"[0, 0, 0]",-999,PAL1,0,R1002P
388.038,4.0,335786,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,3,1,STORE,GOLD,STORE,GOLD,3,"[0, 0, 0]",-999,PAL1,0,R1002P
393.056,0.275,338295,STUDY_ORIENT,n/a,n/a,4,2,FILM,DOG,FILM,DOG,3,"[0, 0, 0]",-999,PAL1,0,R1002P
394.056,4.0,338795,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,4,2,FILM,DOG,FILM,DOG,3,"[0, 0, 0]",-999,PAL1,0,R1002P
399.074,0.275,341304,STUDY_ORIENT,n/a,n/a,5,3,WHALE,WALL,WHALE,WALL,3,"[0, 0, 0]",-999,PAL1,0,R1002P
399.957,4.0,341745,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,5,3,WHALE,WALL,WHALE,WALL,3,"[0, 0, 0]",-999,PAL1,0,R1002P
404.975,0.275,344254,STUDY_ORIENT,n/a,n/a,6,4,CLAY,CUBE,CLAY,CUBE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
405.824,4.0,344679,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,6,4,CLAY,CUBE,CLAY,CUBE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
409.842,0.999,346688,START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[-999, -999, -999]",-999,PAL1,0,R1002P
410.841,0.017,347187,MATH_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
410.858,4.968,347196,PROB,4.944,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[3, 2, 6]",11,PAL1,0,R1002P
415.826,3.268,349679,PROB,3.249,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[8, 1, 8]",17,PAL1,0,R1002P
419.094,2.951,351313,PROB,2.917,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[6, 3, 2]",11,PAL1,0,R1002P
422.045,3.234,352789,PROB,3.206,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[6, 2, 9]",17,PAL1,0,R1002P
425.279,2.784,354406,PROB,2.756,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[6, 5, 1]",12,PAL1,0,R1002P
428.063,3.068,355798,PROB,3.068,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[3, 2, 7]",12,PAL1,0,R1002P
431.131,0.016,357331,STOP,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[-999, -999, -999]",-999,PAL1,0,R1002P
431.147,0.0,357339,TEST_START,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
431.147,0.016,357339,MATH_END,n/a,n/a,-999,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
431.163,0.275,357347,TEST_ORIENT,n/a,n/a,3,1,STORE,GOLD,STORE,GOLD,3,"[0, 0, 0]",-999,PAL1,0,R1002P
432.197,4.0,357864,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,3,1,STORE,GOLD,STORE,GOLD,3,"[0, 0, 0]",-999,PAL1,0,R1002P
432.197,1.121,357864,REC_START,n/a,n/a,3,-999,n/a,GOLD,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
433.318,3.896,358425,REC_EVENT,1.121,n/a,3,1,STORE,GOLD,STORE,GOLD,3,"[0, 0, 0]",-999,PAL1,0,R1002P
437.214,0.017,360373,REC_END,n/a,n/a,3,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
437.231,0.275,360381,TEST_ORIENT,n/a,n/a,4,2,FILM,DOG,FILM,DOG,3,"[0, 0, 0]",-999,PAL1,0,R1002P
438.231,4.0,360881,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,4,2,FILM,DOG,FILM,DOG,3,"[0, 0, 0]",-999,PAL1,0,R1002P
438.232,0.996,360882,REC_START,n/a,n/a,4,-999,n/a,DOG,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
439.228,4.012,361380,REC_EVENT,0.996,n/a,4,2,FILM,DOG,FILM,DOG,3,"[0, 0, 0]",-999,PAL1,0,R1002P
443.24,0.009,363386,REC_END,n/a,n/a,4,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
443.249,0.275,363390,TEST_ORIENT,n/a,n/a,5,3,WHALE,WALL,WHALE,WALL,3,"[0, 0, 0]",-999,PAL1,0,R1002P
444.149,4.0,363840,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,5,3,WHALE,WALL,WHALE,WALL,3,"[0, 0, 0]",-999,PAL1,0,R1002P
444.149,1.134,363840,REC_START,n/a,n/a,5,-999,n/a,WALL,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
445.283,3.884,364407,REC_EVENT,1.134,n/a,5,3,WHALE,WALL,WHALE,WALL,3,"[0, 0, 0]",-999,PAL1,0,R1002P
449.167,0.016,366349,REC_END,n/a,n/a,5,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
449.183,0.275,366357,TEST_ORIENT,n/a,n/a,6,4,CLAY,CUBE,CLAY,CUBE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
450.184,0.0,366857,REC_START,n/a,n/a,6,-999,n/a,CUBE,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
450.184,4.0,366857,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,6,4,CLAY,CUBE,CLAY,CUBE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
451.324,3.877,367427,REC_EVENT,1.14,n/a,6,4,CLAY,CUBE,CLAY,CUBE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
455.201,0.017,369366,REC_END,n/a,n/a,6,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
455.218,0.275,369374,TEST_ORIENT,n/a,n/a,1,5,PIN,PEN,PIN,PEN,3,"[0, 0, 0]",-999,PAL1,0,R1002P
456.051,4.0,369791,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,1,5,PIN,PEN,PIN,PEN,3,"[0, 0, 0]",-999,PAL1,0,R1002P
456.052,1.318,369791,REC_START,n/a,n/a,1,-999,n/a,PEN,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
457.37,3.691,370450,REC_EVENT,1.318,n/a,1,5,PIN,PEN,PIN,PEN,3,"[0, 0, 0]",-999,PAL1,0,R1002P
461.061,0.008,372296,REC_END,n/a,n/a,1,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
461.069,0.275,372300,TEST_ORIENT,n/a,n/a,2,6,ARK,VASE,ARK,VASE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
462.019,4.0,372775,TEST_PROBE,n/a,wordpools/wordpool_EN.txt,2,6,ARK,VASE,ARK,VASE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
462.02,1.437,372775,REC_START,n/a,n/a,2,-999,n/a,VASE,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
463.457,3.573,373494,REC_EVENT,1.437,n/a,2,6,ARK,VASE,ARK,VASE,3,"[0, 0, 0]",-999,PAL1,0,R1002P
467.03,2.085,375280,REC_END,n/a,n/a,2,-999,n/a,n/a,n/a,n/a,3,"[0, 0, 0]",-999,PAL1,0,R1002P
469.115,10.441,376322,ENCODING_START,n/a,n/a,0,-999,n/a,n/a,n/a,n/a,4,"[0, 0, 0]",-999,PAL1,0,R1002P
479.556,0.275,381543,STUDY_ORIENT,n/a,n/a,1,3,BOOK,FOOD,BOOK,FOOD,4,"[0, 0, 0]",-999,PAL1,0,R1002P
480.406,4.0,381968,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,1,3,BOOK,FOOD,BOOK,FOOD,4,"[0, 0, 0]",-999,PAL1,0,R1002P
485.424,0.275,384477,STUDY_ORIENT,n/a,n/a,2,4,DRESS,APE,DRESS,APE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
486.224,4.0,384876,STUDY_PAIR,n/a,wordpools/wordpool_EN.txt,2,4,DRESS,APE,DRESS,APE,4,"[0, 0, 0]",-999,PAL1,0,R1002P
